chapter_id,chapter_name,zone,region,chapter_type,account_type,city,state,country,email,phone,lat,lon,snapshot_date
a0M6g00000BqR4r,American River College,Northern California Zone,Region 6,,Chapter,SACRAMENTO,California,United States,arcnsbe@yahoogroups.com,000  000000,35.80068088394931,-119.77003410307829,2026-06-19
a0M6g00000BqR4s,University Of Southern Colorado,Rocky Mountain Zone,Region 6,,Chapter,PUEBLO,Colorado,United States,,000  000000,39.07643806410235,-105.5899336679674,2026-06-19
a0M6g00000BqR4v,Pittsburg State University,MO Zone,Region 5,,Chapter,Pittsburg,Kansas,United States,nsbe.pittstate@gmail.com,000  000000,38.76002098765199,-97.04011269347443,2026-06-19
a0M6g00000BqR4w,Baylor University,Big Tex Zone,Region 5,,Chapter,Waco,Texas,United States,stefan_james1@baylor.edu,(+1) (504) 3190961,31.351876308312644,-97.84408180089409,2026-06-19
a0M6g00000BqR4y,United States Air Force Academy,Rocky Mountain Zone,Region 6,,Chapter,USAF Academy,Colorado,United States,,000  000000,39.30031346611843,-105.02924679925067,2026-06-19
a0M6g00000BqR4z,University of Texas at El Paso,Big Tex Zone,Region 5,,Chapter,El Paso,Texas,United States,nsbe@utep.edu,000  000000,31.390186476410616,-97.3520428838085,2026-06-19
a0M6g00000BqR50,Utah State University Chapter,Rocky Mountain Zone,Region 6,,Chapter,LOGAN,Utah,United States,pepi.exe@gmail.com,000  000000,40.34566627853993,-111.76269570680311,2026-06-19
a0M6g00000BqR53,Moorpark College,Southern California Zone,Region 6,,Chapter,Moorpark,California,United States,worldmaker33@yahoo.com,000  000000,36.31150044820469,-119.93737745411079,2026-06-19
a0M6g00000BqR54,Bellevue College,Northwest Zone,Region 6,,Chapter,Bellevue,Washington,United States,bcnsbe@gmail.com,000  000000,47.42614962516335,-121.48053799086671,2026-06-19
a0M6g00000BqR55,New York City College Of Technology,Metro/LI Zone,Region 1,,Chapter,Brooklyn,New York,United States,citytechnsbe@gmail.com,(718) 249-6910,42.41602650088579,-74.97409144408455,2026-06-19
a0M6g00000BqR56,Paul Quinn College,Big Tex Zone,Region 5,,Chapter,Dallas,Texas,United States,randalljfields@hotmail.com,000  000000,30.97404964727025,-97.46576671013403,2026-06-19
a0M6g00000BqR58,Colorado School of Mines,Rocky Mountain Zone,Region 6,,Chapter,Golden,Colorado,United States,zmconteh@mines.edu,720-341-6674,38.89633532225059,-105.56326611233223,2026-06-19
a0M6g00000BqR5B,Devry University-Pomona,Southern California Zone,Region 6,,Chapter,POMONA,California,United States,,000  000000,36.10071709181662,-119.73974144198357,2026-06-19
a0M6g00000BqR5E,Minnesota State University- Moorhead,Primary Zone,Region 4,,Chapter,Moorhead,Minnesota,United States,abateiw@mnstate.edu,000  000000,45.50725295837021,-93.99293373291941,2026-06-19
a0M6g00000BqR5G,South Suburban College,Primary Zone,Region 4,,Chapter,South Holland,Illinois,United States,nsbessc@yahoo.com,000  000000,40.25593171487837,-89.10689010491122,2026-06-19
a0M6g00000BqR5H,Blazer Core Of Engineering,Primary Zone,Region 3,,Chapter,Valdosta,Georgia,United States,,000  000000,32.95624385580885,-83.51305365818084,2026-06-19
a0M6g00000BqR5J,Itt Technical Institute-Bessemer,Primary Zone,Region 3,,Chapter,Bessemer,Alabama,United States,rscottiii@itt-tech.edu,000  000000,32.6644845321999,-86.47692945129926,2026-06-19
a0M6g00000BqR5L,University Of Maine,New England Zone,Region 1,,Chapter,Orono,Maine,United States,oghenetega.dibie@maine.edu,000  000000,44.98539061367673,-69.39528970018995,2026-06-19
a0M6g00000BqR5O,Waterloo/Cedar Falls NSBE Professionals,OK Zone,Region 5,,Chapter,Cedar Falls,Iowa,United States,wcfnsbe.president@gmail.com,(319) 292-4711,41.89139184350328,-93.185721647119,2026-06-19
a0M6g00000BqR5P,Texas State University-San Marcos NSBE Chapter,Big Tex Zone,Region 5,,Chapter,San Marcos,Texas,United States,nsbe.txst.president@gmail.com,(1) (832) 805-3955,31.29847934214154,-97.45664986160793,2026-06-19
a0M6g00000BqR5Q,Lehman College,Metro/LI Zone,Region 1,,Chapter,Bronx,New York,United States,nsbelehman@gmail.com,000  000000,42.37880027956295,-74.92514540675398,2026-06-19
a0M6g00000BqR5R,Central Connecticut State University,New England Zone,Region 1,,Chapter,New Britain,Connecticut,United States,president.ccsu.nsbe@gmail.com,000  000000,41.69082434048734,-72.90366207007227,2026-06-19
a0M6g00000BqR5S,Cathedral International Nsbe Jr.,,Region 2,,Chapter,Perth Amboy,New Jersey,United States,,000  000000,40.4633292136172,-74.729327784812,2026-06-19
a0M6g00000BqR5T,Lbj Early College High School Nsbe Jr,Big Tex Zone,Region 5,,Chapter,Austin,Texas,United States,ronald.bell@austinisd.org,000  000000,31.19084569017295,-97.31095765217188,2026-06-19
a0M6g00000BqR5a,"University Of California, Los Angeles (UCLA)",Southern California Zone,Region 6,,Chapter,Los Angeles,California,United States,nsbe.bruins@gmail.com,(516) (972) 8038,35.858674986111076,-119.60149818162066,2026-06-19
a0M6g00000BqR5e,San Diego City College,Southern California Zone,Region 6,,Chapter,San Diego,California,United States,nsbesdcc@yahoo.com,000  000000,35.83277002376095,-119.52356306021,2026-06-19
a0M6g00000BqR5f,Idaho State University,Northwest Zone,Region 6,,Chapter,Pocatello,Idaho,United States,obimana@isu.edu,000  000000,43.94960425317647,-114.17367012410955,2026-06-19
a0M6g00000BqR5i,Solano Community College,Northern California Zone,Region 6,,Chapter,Fairfield,California,United States,,000  000000,35.86238855102646,-119.36034782786363,2026-06-19
a0M6g00000BqR5k,Nsbe Westchester Community College,Metro/LI Zone,Region 1,,Chapter,New Rochelle,New York,United States,,000  000000,42.376344923259566,-74.88247359687355,2026-06-19
a0M6g00000BqR5l,Calvin College,Primary Zone,Region 4,,Chapter,Grand Rapids,Michigan,United States,,000  000000,43.524454873240686,-84.32951461271185,2026-06-19
a0M6g00000BqR5m,Monroe College,Metro/LI Zone,Region 1,,Chapter,Bronx,New York,United States,nsbemonroe@gmail.com,000  000000,42.47794494397213,-75.12068265231258,2026-06-19
a0M6g00000BqR5n,Central Jersey Professionals,New Jersey Zone,Region 1,,Chapter,PISCATAWAY,New Jersey,United States,,732  474-7344,40.361957126750816,-74.80447656170492,2026-06-19
a0M6g00000BqR5o,Mid-Hudson Valley Professionals,Metro/LI Zone,Region 1,,Chapter,POUGHKEEPSIE,New York,United States,president.mhvprofessionals@gmail.com,954  756-3758,42.24704199001688,-75.17814708713506,2026-06-19
a0M6g00000BqRP7,Top/Httc Nsbe Jr.,Primary Zone,Region 3,,Chapter,Orlando,Florida,United States,httctutors@hotmail.com,000  000000,27.81174442803071,-81.63608164017631,2026-06-19
a0M6g00000BqRP8,Ocoee High School,Primary Zone,Region 3,,Chapter,Ocoee,Florida,United States,reiches2@ocps.net,000  000000,27.74246860708686,-81.67094075714083,2026-06-19
a0M6g00000BqRP9,Selma High School Mechanical Minds,Primary Zone,Region 3,,Chapter,SELMA,Alabama,United States,ddavishark@aol.com,000  000000,32.991417373004616,-86.58165869844154,2026-06-19
a0M6g00000BqRPA,Savannah Early College Nsbe Jr,Primary Zone,Region 3,,Chapter,Savannah,Georgia,United States,savannahec@gmail.com,000  000000,33.0351262509028,-83.57335859093418,2026-06-19
a0M6g00000BqRPB,Arc (Enthos),Primary Zone,Region 3,,Chapter,Augusta,Georgia,United States,j_rock08@yahoo.com,000  000000,33.34248436498307,-83.90926048804921,2026-06-19
a0M6g00000BqRPC,South Atlanta High School,Primary Zone,Region 3,,Chapter,Atlanta,Georgia,United States,agabriel@atlanta.k12.ga.us,000  000000,32.772591496130076,-83.93167769166246,2026-06-19
a0M6g00000BqRPD,D. M. Therrell High School,Primary Zone,Region 3,,Chapter,ATLANTA,Georgia,United States,plmanuel@atlanta.k12.ga.us,000  000000,33.15112329952837,-83.70004818944673,2026-06-19
a0M6g00000BqRPE,Robert Hungerford Preparatory High School,Primary Zone,Region 3,,Chapter,EATONVILLE,Florida,United States,grumblk@ocps.k12.fl.us,000  000000,27.958303991299292,-81.56692101068398,2026-06-19
a0M6g00000BqRPF,Mississippi School For Math And Science,Primary Zone,Region 3,,Chapter,Columbus,Mississippi,United States,mdavidson@msms.k12.us,000  000000,32.62519243082977,-89.39983941684693,2026-06-19
a0M6g00000BqRPG,Sheffield High School,Primary Zone,Region 3,,Chapter,SHEFFIELD,Alabama,United States,jlaustin@scs.k12.al.us,000  000000,32.99044350294946,-86.95175554136287,2026-06-19
a0M6g00000BqRPH,Southwest Dekalb High School,Primary Zone,Region 3,,Chapter,DECATUR,Georgia,United States,freder50@aol.com,000  000000,32.94555341244044,-83.77296601385702,2026-06-19
a0M6g00000BqRPI,Morrow High School,Primary Zone,Region 3,,Chapter,MORROW,Georgia,United States,tclarke@clayton.k12.ga.us,000  000000,32.8009471540375,-83.88962563922047,2026-06-19
a0M6g00000BqRPK,Norcross High School,Primary Zone,Region 3,,Chapter,NORCROSS,Georgia,United States,philip_belfrom@gwinnett.k12.ga.us,000  000000,33.34590822436302,-83.68654117396088,2026-06-19
a0M6g00000BqRPL,Martin Luther King Magnet High School,Primary Zone,Region 3,,Chapter,Nashville,Tennessee,United States,kimberly.gold@mnps.org,000  000000,35.66616887594419,-86.53156500392583,2026-06-19
a0M6g00000BqRPM,Loy Norrix High School,Primary Zone,Region 4,,Chapter,Kalamazoo,Michigan,United States,ryanjl@kalamazoo.k12.mi.us,000  000000,43.36371314567703,-84.23079700921308,2026-06-19
a0M6g00000BqRPN,Amos P. Godby High School,Primary Zone,Region 3,,Chapter,Tallahassee,Florida,United States,prattj@mail.godby.leon.k12.fl.us,000  000000,27.962490045736576,-81.70122430511283,2026-06-19
a0M6g00000BqRPO,Kipp: Ways Academy Nsbe Jr.,Primary Zone,Region 3,,Chapter,Atlanta,Georgia,United States,,000  000000,32.95407063143658,-83.30243191855297,2026-06-19
a0M6g00000BqRPR,Hughes Stem High School,PCI Zone,Region 4,,Chapter,Cincinnati,Ohio,United States,bkhatcher@gmail.com,000  000000,40.541215165202544,-82.44907873799731,2026-06-19
a0M6g00000BqRPS,"St. Xavier High School - Cincinnati, Oh",PCI Zone,Region 4,,Chapter,CINCINNATI,Ohio,United States,,000  000000,40.12171800405193,-82.51954142456646,2026-06-19
a0M6g00000BqRPT,"Walnut Hills High School - Cincinnati, Oh",PCI Zone,Region 4,,Chapter,CINCINNATI,Ohio,United States,bonnielg22@yahoo.com,000  000000,40.484734718793845,-83.02956982516542,2026-06-19
a0M6g00000BqRPU,"Milwaukee Wisconsin Jr. Chapter - Milwaukee, Wi",PCI Zone,Region 4,,Chapter,MILWAUKEE,Wisconsin,United States,,000  000000,44.330323599978456,-89.48624054442618,2026-06-19
a0M6g00000BqRPV,"Cass Technical High School - Detroit, Mi",PCI Zone,Region 4,,Chapter,DETROIT,Michigan,United States,kirk.goodlow@detroit12.org,000  000000,42.98522988012203,-84.56807242671078,2026-06-19
a0M6g00000BqRPW,"Hyde Park Academy - Chicago, Il",PCI Zone,Region 4,,Chapter,CHICAGO,Illinois,United States,,000  000000,40.577236657837425,-89.12938568225914,2026-06-19
a0M6g00000BqRPX,"Muhammad University-Islam - Chicago, Il",PCI Zone,Region 4,,Chapter,CHICAGO,Illinois,United States,mocha_mom@msn.com,000  000000,40.320440657258985,-89.02651711105247,2026-06-19
a0M6g00000BqRPY,"Aiken High School - Cincinnati, Oh",PCI Zone,Region 4,,Chapter,CINCINNATI,Ohio,United States,michael.foust@ae.ge.com,000  000000,40.25013217400974,-82.47200567313911,2026-06-19
a0M6g00000BqRPZ,"Reading Jr./Sr. High School - Reading, Oh",PCI Zone,Region 4,,Chapter,READING,Ohio,United States,,000  000000,40.585688824802055,-83.03750311230273,2026-06-19
a0M6g00000BqRPa,"Trotwood-Madison High School - Trotwood, Oh",PCI Zone,Region 4,,Chapter,TROTWOOD,Ohio,United States,pamoja@woh.rr.com,000  000000,40.7367072604863,-82.49947498298458,2026-06-19
a0M6g00000BqRPb,"Wylie E. Groves High School - Beverly Hills, Mi",PCI Zone,Region 4,,Chapter,BEVERLY HILLS,Michigan,United States,,000  000000,43.17535390650483,-84.30026739423735,2026-06-19
a0M6g00000BqRPc,"Illinois Math And Science Academy - Aurora, Il",PCI Zone,Region 4,,Chapter,AURORA,Illinois,United States,fogel@imsa.edu,000  000000,40.07395067230997,-88.63676368866803,2026-06-19
a0M6g00000BqRPd,"West Side High School - Gary, In",PCI Zone,Region 4,,Chapter,GARY,Indiana,United States,westside@garycsc.k12.in.us,000  000000,39.96540531527458,-86.15319048910885,2026-06-19
a0M6g00000BqRPe,"Jefferson High School - Dayton, Oh",PCI Zone,Region 4,,Chapter,DAYTON,Ohio,United States,,000  000000,40.10209150888889,-82.48699162077236,2026-06-19
a0M6g00000BqRPf,"Focus Hope Machinist Institute - Detroit, Mi",Primary Zone,Region 4,,Chapter,DETROIT,Michigan,United States,cat@focushope.edu,000  000000,42.996917652243134,-84.7175153593712,2026-06-19
a0M6g00000BqRPg,"Southfield Senior High School - Southfield, Mi",PCI Zone,Region 4,,Chapter,SOUTHFIELD,Michigan,United States,teaguerh@southfield.k12.mi.us,000  000000,43.076733312616646,-84.34235744151545,2026-06-19
a0M6g00000BqRPh,Young Professionals Of Tomorrow,PCI Zone,Region 4,,Chapter,Evansville,Indiana,United States,yptnsbejr@aol.com,000  000000,39.63816895904903,-85.97083124100838,2026-06-19
a0M6g00000BqRPi,Whitney M. Young Nsbe Jr,PCI Zone,Region 4,,Chapter,Chicago,Illinois,United States,lynnemuhammad@yahoo.com,000  000000,40.45884532752925,-89.31082310265371,2026-06-19
a0M6g00000BqRPj,"Grand Rapids Union High School - Grand Rapids, Mi",PCI Zone,Region 4,,Chapter,GRAND RAPIDS,Michigan,United States,,000  000000,42.980418883890096,-84.84993445808992,2026-06-19
a0M6g00000BqRPk,"Proviso East High School - Maywood, Il",PCI Zone,Region 4,,Chapter,MAYWOOD,Illinois,United States,,000  000000,40.42360462435341,-88.7750997323984,2026-06-19
a0M6g00000BqRPl,Ursuline Academy Of Cincinnati,Primary Zone,Region 4,,Chapter,CINCINNATI,Ohio,United States,,000  000000,40.20576997443917,-82.52032880995385,2026-06-19
a0M6g00000BqRPm,Indianapolis Pike High School,PCI Zone,Region 4,,Chapter,Indianapolis,Indiana,United States,tnlomax@pike.k12.in.us,000  000000,39.539488358107285,-86.04760330245082,2026-06-19
a0M6g00000BqRPn,Newberry High School NSBE Jr.,Primary Zone,Region 3,,Chapter,Newberry,Florida,United States,speedfg@gm.sbac.edu,000  000000,28.065735801120596,-81.49630712062694,2026-06-19
a0M6g00000BqRPo,Robinswood Middle School,Primary Zone,Region 3,,Chapter,Orlando,Florida,United States,townser@ocps.net,000  000000,27.904963548785048,-81.45019684694124,2026-06-19
a0M6g00000BqRPp,Western International High School,PCI Zone,Region 4,,Chapter,DETROIT,Michigan,United States,,000  000000,43.00472390968295,-84.74484752249667,2026-06-19
a0M6g00000BqRPq,East Technical High School,PCI Zone,Region 4,,Chapter,CLEVELAND,Ohio,United States,sharpro@cmsdnet.net,000  000000,40.126229575513946,-82.76174330686491,2026-06-19
a0M6g00000BqRPr,Memphis Academy Of Science And Engineering Nsbe,Primary Zone,Region 3,,Chapter,Memphis,Tennessee,United States,lbanks@discovermase.org,000  000000,35.91947668983019,-86.60133670879652,2026-06-19
a0M6g00000BqRPs,Hawthorne High School Nsbe Jr.,Primary Zone,Region 3,,Chapter,Hawthorne,Florida,United States,ufnsbepci@ufl.edu,000  000000,28.012070769833354,-81.92813390529125,2026-06-19
a0M6g00000BqRPt,Renaissance High School,PCI Zone,Region 4,,Chapter,Detroit,Michigan,United States,joebell@umich.edu,000  000000,43.490852764354614,-84.75096595639177,2026-06-19
a0M6g00000BqRPu,A.R. Johnson Health Science And Engineering,Primary Zone,Region 3,,Chapter,Augusta,Georgia,United States,holidal@rcboe.org,000  000000,32.88015012592246,-83.49614071190308,2026-06-19
a0M6g00000BqRPv,Light Of The City Resource Center,Terror Zone,Region 2,,Chapter,Lanham,Maryland,United States,lightofcitynsbe@yahoo.com,000  000000,39.40008934942908,-76.72402047581605,2026-06-19
a0M6g00000BqRPw,Vine Middle School,Primary Zone,Region 3,,Chapter,Knoxville,Tennessee,United States,bmccrack7@hotmail.com,000  000000,35.43599522049391,-86.61092872105073,2026-06-19
a0M6g00000BqRPx,Memphis Challenge Nsbe Jr.,Primary Zone,Region 3,,Chapter,Memphis,Tennessee,United States,hjh_316@yahoo.com,000  000000,35.427490386106115,-86.42344300204323,2026-06-19
a0M6g00000BqRPy,F.E.A. And U.A.B. Nsbe Jr.,Primary Zone,Region 3,,Chapter,BIRMINGHAM,Alabama,United States,uab_nsbe_jr@yahoo.com,000  000000,32.95337579957044,-87.01994050750424,2026-06-19
a0M6g00000BqRPz,Yes/Secme Nsbe Jr,Primary Zone,Region 3,,Chapter,Clearwater,Florida,United States,njsimonsphd@yahoo.com,000  000000,27.48048370407694,-81.90830973978379,2026-06-19
a0M6g00000BqRQ0,Glass City Alumni Extension,Primary Zone,Region 4,,Chapter,Maumee,Ohio,United States,nsbetoledoalumni@yahoo.com,000  000000,40.72480202568793,-82.79392255027906,2026-06-19
a0M6g00000BqRQ1,West Middle School Nsbe Jr.,Primary Zone,Region 3,,Chapter,Tullahoma,Tennessee,United States,henryl1@k12tn.net,000  000000,35.94670166383899,-86.59685916052456,2026-06-19
a0M6g00000BqRQ2,Ace Tech High School,PCI Zone,Region 4,,Chapter,CHICAGO,Illinois,United States,l.c.washington@comcast.net,000  000000,40.400146204971044,-89.23454582173447,2026-06-19
a0M6g00000BqRQ3,East Middle School,Primary Zone,Region 3,,Chapter,Tullahoma,Tennessee,United States,cseay@k12tn.net,000  000000,36.060062117490666,-86.8314051572397,2026-06-19
a0M6g00000BqRQ4,ABT Nsbe Jr,PCI Zone,Region 4,,Chapter,Melvindale,Michigan,United States,chrisanthamurray@gmail.com,207  5099,43.38123005106528,-84.39625183878766,2026-06-19
a0M6g00000BqRQ5,Carver Early College,Primary Zone,Region 3,,Chapter,Atlanta,Georgia,United States,ecnsbejr@yahoo.com,000  000000,33.14508220867172,-83.33465791321314,2026-06-19
a0M6g00000BqRQ6,Greater Lexington Nsbe Jr.,Primary Zone,Region 3,,Chapter,Lexington,Kentucky,United States,dom.r.rowe@gmail.com,000  000000,37.42204729294404,-84.66422008308714,2026-06-19
a0M6g00000BqRQ7,Jefferson High School Nsbe Jr.,PCI Zone,Region 4,,Chapter,Lafayette,Indiana,United States,jeffersonhighschoolnsbejr@gmail.com,765-412-2847,39.78225007351854,-86.27635988936217,2026-06-19
a0M6g00000BqRQ8,Wilcox County,Primary Zone,Region 3,,Chapter,"Camden,",Alabama,United States,lilque2dog@yahoo.com,000  000000,32.54012326833842,-87.04726377308906,2026-06-19
a0M6g00000BqRQ9,E-STEM Metro NSBE Jr.,Primary Zone,Region 4,,Chapter,Columbus,Ohio,United States,vjohns@leademerging.org,614  5549225,40.23343588204688,-82.90162177736742,2026-06-19
a0M6g00000BqRQA,Southern Crescent Juniors,Primary Zone,Region 3,,Chapter,Jonesboro,Georgia,United States,spsbe.pci.chair@gmail.com,000  000000,32.99015124957695,-83.56538271707436,2026-06-19
a0M6g00000BqRQB,Africentric Early College Hs,PCI Zone,Region 4,,Chapter,Columbus,Ohio,United States,bsmith8357@columbus.k12.oh.us,000  000000,40.48302338219278,-82.8266473723901,2026-06-19
a0M6g00000BqRQC,Open Campus High School/Perry School For Learning,Primary Zone,Region 3,,Chapter,Jonesboro,Georgia,United States,apbattle@clayton.k12.ga.us,000  000000,32.976767176600084,-83.84073403131212,2026-06-19
